"","months","neighbourhood_cleansed","price","number_of_reviews","review_count_change","city"
"165",2020-10-01,"Holroyd",78.0620652173913,9.48913043478261,12,"sydney"
"166",2020-10-01,"Hornsby",104.805736040609,18.6827411167513,167,"sydney"
"167",2020-10-01,"Hunters Hill",166.90243902439,21.7073170731707,4,"sydney"
"168",2020-10-01,"Hurstville",90.5255789473684,10.1578947368421,29,"sydney"
"169",2020-10-01,"Ku-Ring-Gai",125.159710610932,14.0771704180064,56,"sydney"
"170",2020-10-01,"Lane Cove",115.891072796935,14.3409961685824,34,"sydney"
"171",2020-10-01,"Leichhardt",153.24628238342,19.9430051813472,119,"sydney"
"172",2020-10-01,"Liverpool",104.740158730159,14.4761904761905,39,"sydney"
"173",2020-10-01,"Manly",174.182423564504,13.7330350484713,349,"sydney"
"174",2020-10-01,"Marrickville",103.638499542543,14.6742909423605,147,"sydney"
"175",2020-10-01,"Mosman",168.787426900585,16.8040935672515,59,"sydney"
"176",2020-10-01,"North Sydney",140.58464532872,15.5034602076125,256,"sydney"
"177",2020-10-01,"Parramatta",97.2124812030075,11.8477443609023,71,"sydney"
"178",2020-10-01,"Penrith",116.088666666667,25.6933333333333,111,"sydney"
"179",2020-10-01,"Pittwater",204.354838187702,33.1877022653722,883,"sydney"
"180",2020-10-01,"Randwick",126.488963932107,8.96251768033946,305,"sydney"
"181",2020-10-01,"Rockdale",95.7121759259259,13.9085648148148,157,"sydney"
"182",2020-10-01,"Ryde",94.5975820379965,10.8981001727116,155,"sydney"
"183",2020-10-01,"Strathfield",88.3197354497354,10.3597883597884,35,"sydney"
"184",2020-10-01,"Sutherland Shire",143.564346846847,28.0247747747748,332,"sydney"
"185",2020-10-01,"Sydney",132.043733316702,20.8152675564426,1598,"sydney"
"186",2020-10-01,"The Hills Shire",103.288633333333,16.5533333333333,99,"sydney"
"187",2020-10-01,"Warringah",157.20844789357,10.8906134515891,321,"sydney"
"188",2020-10-01,"Waverley",149.624052318668,11.3479191438763,439,"sydney"
"189",2020-10-01,"Willoughby",121.45723830735,12.1559020044543,93,"sydney"
"190",2020-10-01,"Woollahra",151.303903252711,11.8924103419516,114,"sydney"
"191",2020-11-01,"Ashfield",99.8690909090909,8.24363636363636,22,"sydney"
"192",2020-11-01,"Auburn",103.192200557103,18.9888579387187,83,"sydney"
"193",2020-11-01,"Bankstown",90.2489795918367,11.5102040816327,36,"sydney"
"194",2020-11-01,"Blacktown",75.0323741007194,10.705035971223,35,"sydney"
"195",2020-11-01,"Botany Bay",96.1387959866221,14.0602006688963,39,"sydney"
"196",2020-11-01,"Burwood",86.7370517928287,8.55776892430279,18,"sydney"
"197",2020-11-01,"Camden",110.901960784314,16.2156862745098,18,"sydney"
"198",2020-11-01,"Campbelltown",105.645833333333,15.1145833333333,10,"sydney"
"199",2020-11-01,"Canada Bay",118.14406779661,10.8418079096045,21,"sydney"
"200",2020-11-01,"Canterbury",87.4349112426035,9.44082840236686,19,"sydney"
"201",2020-11-01,"City Of Kogarah",92.8666666666667,14.4977777777778,22,"sydney"
"202",2020-11-01,"Fairfield",77.5875,21.6375,30,"sydney"
"203",2020-11-01,"Holroyd",78.02,8.89,15,"sydney"
"204",2020-11-01,"Hornsby",104.063324538259,18.844327176781,97,"sydney"
"205",2020-11-01,"Hunters Hill",163.666666666667,19.4761904761905,2,"sydney"
"206",2020-11-01,"Hurstville",87.103825136612,10.5956284153005,16,"sydney"
"207",2020-11-01,"Ku-Ring-Gai",126.486928104575,13.5653594771242,44,"sydney"
"208",2020-11-01,"Lane Cove",113.277777777778,14.1746031746032,9,"sydney"
"209",2020-11-01,"Leichhardt",154.815546772069,20.129117259552,81,"sydney"
"210",2020-11-01,"Liverpool",103.116279069767,14.937984496124,27,"sydney"
"211",2020-11-01,"Manly",176.831029185868,13.8548387096774,191,"sydney"
"212",2020-11-01,"Marrickville",104.740306582507,14.6311992786294,126,"sydney"
"213",2020-11-01,"Mosman",170.497041420118,17.1360946745562,31,"sydney"
"214",2020-11-01,"North Sydney",142.156363636364,15.1145454545455,144,"sydney"
"215",2020-11-01,"Parramatta",99.6660412757974,11.968105065666,58,"sydney"
"216",2020-11-01,"Penrith",116.612244897959,26.3877551020408,76,"sydney"
"217",2020-11-01,"Pittwater",208.035143769968,33.6373801916933,488,"sydney"
"218",2020-11-01,"Randwick",126.821893063584,9.0614161849711,223,"sydney"
"219",2020-11-01,"Rockdale",95.6555023923445,13.8911483253589,89,"sydney"
"220",2020-11-01,"Ryde",93.9405594405594,11.027972027972,74,"sydney"
"221",2020-11-01,"Strathfield",83.1284916201117,9.75977653631285,33,"sydney"
"222",2020-11-01,"Sutherland Shire",144.22850678733,28.0882352941176,208,"sydney"
"223",2020-11-01,"Sydney",132.301192590713,21.0024105556965,1165,"sydney"
"224",2020-11-01,"The Hills Shire",101.304794520548,16.3458904109589,58,"sydney"
"225",2020-11-01,"Warringah",156.90353460972,10.7297496318115,160,"sydney"
"226",2020-11-01,"Waverley",150.354861944778,11.309243697479,289,"sydney"
"227",2020-11-01,"Willoughby",122.562358276644,12.2834467120181,59,"sydney"
"228",2020-11-01,"Woollahra",152.208126036484,11.7985074626866,84,"sydney"
"229",2020-12-01,"Ashfield",104.716475095785,8.63218390804598,52,"sydney"
"230",2020-12-01,"Auburn",114.994428969359,18.016713091922,176,"sydney"
"231",2020-12-01,"Bankstown",93.2480620155039,11.2248062015504,74,"sydney"
"232",2020-12-01,"Blacktown",75.0251798561151,10.8489208633094,77,"sydney"
"233",2020-12-01,"Botany Bay",98.8692052980132,13.4254966887417,99,"sydney"
"234",2020-12-01,"Burwood",95.5823293172691,8.64658634538153,50,"sydney"
"235",2020-12-01,"Camden",108.22,16.98,29,"sydney"
"236",2020-12-01,"Campbelltown",110.126315789474,14.8631578947368,34,"sydney"
"237",2020-12-01,"Canada Bay",120.807262569832,10.3854748603352,77,"sydney"
"238",2020-12-01,"Canterbury",88.4545454545455,9.20606060606061,56,"sydney"
"239",2020-12-01,"City Of Kogarah",93.3,14.4285714285714,61,"sydney"
"240",2020-12-01,"Fairfield",84.4698795180723,20.8674698795181,46,"sydney"
"241",2020-12-01,"Holroyd",80.1553398058252,8.19417475728155,29,"sydney"
"242",2020-12-01,"Hornsby",113.106060606061,18.239898989899,226,"sydney"
"243",2020-12-01,"Hunters Hill",158.175,20.2,12,"sydney"
"244",2020-12-01,"Hurstville",91.4689265536723,10.8022598870057,20,"sydney"
"245",2020-12-01,"Ku-Ring-Gai",127.93288590604,13.7751677852349,77,"sydney"
"246",2020-12-01,"Lane Cove",114.569105691057,14.0487804878049,68,"sydney"
"247",2020-12-01,"Leichhardt",158.93642384106,19.7894039735099,200,"sydney"
"248",2020-12-01,"Liverpool",108.389312977099,14.0610687022901,45,"sydney"
"249",2020-12-01,"Manly",184.085337470908,13.3506594259116,396,"sydney"
"250",2020-12-01,"Marrickville",105.928571428571,14.5750915750916,312,"sydney"
"251",2020-12-01,"Mosman",167.378205128205,18.4967948717949,74,"sydney"
"252",2020-12-01,"North Sydney",145.217351598174,15.0356164383562,328,"sydney"
"253",2020-12-01,"Parramatta",101.751445086705,12.6319845857418,162,"sydney"
"254",2020-12-01,"Penrith",116.389261744966,24.3691275167785,119,"sydney"
"255",2020-12-01,"Pittwater",211.817275747508,34.343853820598,867,"sydney"
"256",2020-12-01,"Randwick",131.250606279322,8.4572356549982,490,"sydney"
"257",2020-12-01,"Rockdale",97.8783274021352,13.3902728351127,216,"sydney"
"258",2020-12-01,"Ryde",96.2155172413793,11.0275862068966,181,"sydney"
"259",2020-12-01,"Strathfield",86.6744186046512,11.9011627906977,57,"sydney"
"260",2020-12-01,"Sutherland Shire",151.429223744292,28.0525114155251,427,"sydney"
"261",2020-12-01,"Sydney",136.559520708518,21.0432404271946,2861,"sydney"
"262",2020-12-01,"The Hills Shire",99.1418181818182,17.4072727272727,147,"sydney"
"263",2020-12-01,"Warringah",161.444526627219,10.7352071005917,402,"sydney"
"264",2020-12-01,"Waverley",155.312925170068,10.8214285714286,780,"sydney"
"265",2020-12-01,"Willoughby",127.217889908257,11.9151376146789,101,"sydney"
"266",2020-12-01,"Woollahra",156.370274914089,11.2070446735395,182,"sydney"
"267",2021-01-01,"Ashfield",104.125,8.9609375,30,"sydney"
"268",2021-01-01,"Auburn",111.295264623955,18.4038997214485,149,"sydney"
"269",2021-01-01,"Bankstown",92.1828793774319,11.2101167315175,43,"sydney"
"270",2021-01-01,"Blacktown",73.6920289855072,11.1521739130435,55,"sydney"
"271",2021-01-01,"Botany Bay",100.346972176759,13.2258592471358,74,"sydney"
"272",2021-01-01,"Burwood",94.2217741935484,8.70564516129032,58,"sydney"
"273",2021-01-01,"Camden",115.098039215686,16.7647058823529,12,"sydney"
"274",2021-01-01,"Campbelltown",114.649484536082,14.6288659793814,17,"sydney"
"275",2021-01-01,"Canada Bay",118.980662983425,10.4640883977901,53,"sydney"
"276",2021-01-01,"Canterbury",87.8993902439024,9.67378048780488,40,"sydney"
"277",2021-01-01,"City Of Kogarah",93.6142857142857,15.0095238095238,48,"sydney"
"278",2021-01-01,"Fairfield",85.5125,21.2625,29,"sydney"
"279",2021-01-01,"Holroyd",81.6105263157895,8.94736842105263,22,"sydney"
"280",2021-01-01,"Hornsby",112.163265306122,18.5637755102041,142,"sydney"
"281",2021-01-01,"Hunters Hill",160.9,14.5,6,"sydney"
"282",2021-01-01,"Hurstville",90.375,10.8295454545455,33,"sydney"
