"","months","neighbourhood_cleansed","price","city","state"
"77",2020-07-01,"Maroondah",107.506627906977,"melbourne","Victoria"
"78",2020-07-01,"Melbourne",119.60960697888,"melbourne","Victoria"
"79",2020-07-01,"Melton",91.5203086419753,"melbourne","Victoria"
"80",2020-07-01,"Monash",93.1322463768116,"melbourne","Victoria"
"81",2020-07-01,"Moonee Valley",95.1329966329966,"melbourne","Victoria"
"82",2020-07-01,"Moreland",95.2099622166247,"melbourne","Victoria"
"83",2020-07-01,"Nillumbik",136.392394366197,"melbourne","Victoria"
"84",2020-07-01,"Port Phillip",120.740904651163,"melbourne","Victoria"
"85",2020-07-01,"Stonnington",115.534792548688,"melbourne","Victoria"
"86",2020-07-01,"Whitehorse",93.8476411657559,"melbourne","Victoria"
"87",2020-07-01,"Whittlesea",70.8682042253521,"melbourne","Victoria"
"88",2020-07-01,"Wyndham",96.5572695852535,"melbourne","Victoria"
"89",2020-07-01,"Yarra",119.855355908777,"melbourne","Victoria"
"90",2020-07-01,"Yarra Ranges",180.280830564784,"melbourne","Victoria"
"91",2020-08-01,"Banyule",90.8591588785047,"melbourne","Victoria"
"92",2020-08-01,"Bayside",137.200952380952,"melbourne","Victoria"
"93",2020-08-01,"Boroondara",105.250557620818,"melbourne","Victoria"
"94",2020-08-01,"Brimbank",78.8788275862069,"melbourne","Victoria"
"95",2020-08-01,"Cardinia",136.878787878788,"melbourne","Victoria"
"96",2020-08-01,"Casey",88.3142857142857,"melbourne","Victoria"
"97",2020-08-01,"Darebin",91.6739743589744,"melbourne","Victoria"
"98",2020-08-01,"Frankston",121.658397435897,"melbourne","Victoria"
"99",2020-08-01,"Glen Eira",93.9521384928717,"melbourne","Victoria"
"100",2020-08-01,"Greater Dandenong",92.4807692307692,"melbourne","Victoria"
"101",2020-08-01,"Hobsons Bay",126.505845410628,"melbourne","Victoria"
"102",2020-08-01,"Hume",88.8324358974359,"melbourne","Victoria"
"103",2020-08-01,"Kingston",113.515760869565,"melbourne","Victoria"
"104",2020-08-01,"Knox",97.6602702702703,"melbourne","Victoria"
"105",2020-08-01,"Manningham",111.099166666667,"melbourne","Victoria"
"106",2020-08-01,"Maribyrnong",91.1277118644068,"melbourne","Victoria"
"107",2020-08-01,"Maroondah",111.936304347826,"melbourne","Victoria"
"108",2020-08-01,"Melbourne",114.526199727335,"melbourne","Victoria"
"109",2020-08-01,"Melton",92.6376829268293,"melbourne","Victoria"
"110",2020-08-01,"Monash",91.2029950083195,"melbourne","Victoria"
"111",2020-08-01,"Moonee Valley",92.7556270096463,"melbourne","Victoria"
"112",2020-08-01,"Moreland",95.0481175059952,"melbourne","Victoria"
"113",2020-08-01,"Nillumbik",135.10025974026,"melbourne","Victoria"
"114",2020-08-01,"Port Phillip",118.374321849106,"melbourne","Victoria"
"115",2020-08-01,"Stonnington",112.307395422257,"melbourne","Victoria"
"116",2020-08-01,"Whitehorse",92.2697556719023,"melbourne","Victoria"
"117",2020-08-01,"Whittlesea",76.743961038961,"melbourne","Victoria"
"118",2020-08-01,"Wyndham",99.6319782608696,"melbourne","Victoria"
"119",2020-08-01,"Yarra",116.704384564205,"melbourne","Victoria"
"120",2020-08-01,"Yarra Ranges",183.060737833595,"melbourne","Victoria"
"121",2020-09-01,"Banyule",87.851880733945,"melbourne","Victoria"
"122",2020-09-01,"Bayside",134.985074626866,"melbourne","Victoria"
"123",2020-09-01,"Boroondara",104.25385046729,"melbourne","Victoria"
"124",2020-09-01,"Brimbank",78.6693706293706,"melbourne","Victoria"
"125",2020-09-01,"Cardinia",138.531363636364,"melbourne","Victoria"
"126",2020-09-01,"Casey",87.8971428571429,"melbourne","Victoria"
"127",2020-09-01,"Darebin",92.473491773309,"melbourne","Victoria"
"128",2020-09-01,"Frankston",121.763717948718,"melbourne","Victoria"
"129",2020-09-01,"Glen Eira",94.1867280163599,"melbourne","Victoria"
"130",2020-09-01,"Greater Dandenong",93.8396129032258,"melbourne","Victoria"
"131",2020-09-01,"Hobsons Bay",125.849565217391,"melbourne","Victoria"
"132",2020-09-01,"Hume",87.3921739130435,"melbourne","Victoria"
"133",2020-09-01,"Kingston",112.849388489209,"melbourne","Victoria"
"134",2020-09-01,"Knox",97.6544594594595,"melbourne","Victoria"
"135",2020-09-01,"Manningham",110.011406844106,"melbourne","Victoria"
"136",2020-09-01,"Maribyrnong",91.0460421052632,"melbourne","Victoria"
"137",2020-09-01,"Maroondah",113.260549450549,"melbourne","Victoria"
"138",2020-09-01,"Melbourne",116.110861713106,"melbourne","Victoria"
"139",2020-09-01,"Melton",89.7093023255814,"melbourne","Victoria"
"140",2020-09-01,"Monash",91.8126557377049,"melbourne","Victoria"
"141",2020-09-01,"Moonee Valley",92.7760634920635,"melbourne","Victoria"
"142",2020-09-01,"Moreland",94.8235464414958,"melbourne","Victoria"
"143",2020-09-01,"Nillumbik",136.578717948718,"melbourne","Victoria"
"144",2020-09-01,"Port Phillip",118.839364035088,"melbourne","Victoria"
"145",2020-09-01,"Stonnington",112.576603475513,"melbourne","Victoria"
"146",2020-09-01,"Whitehorse",92.2986260869565,"melbourne","Victoria"
"147",2020-09-01,"Whittlesea",75.1368181818182,"melbourne","Victoria"
"148",2020-09-01,"Wyndham",98.8256263736264,"melbourne","Victoria"
"149",2020-09-01,"Yarra",116.910246338216,"melbourne","Victoria"
"150",2020-09-01,"Yarra Ranges",182.71615755627,"melbourne","Victoria"
"151",2020-10-01,"Banyule",90.1439024390244,"melbourne","Victoria"
"152",2020-10-01,"Bayside",138.076844106464,"melbourne","Victoria"
"153",2020-10-01,"Boroondara",105.185075471698,"melbourne","Victoria"
"154",2020-10-01,"Brimbank",79.2806428571429,"melbourne","Victoria"
"155",2020-10-01,"Cardinia",138.067441860465,"melbourne","Victoria"
"156",2020-10-01,"Casey",90.1585294117647,"melbourne","Victoria"
"157",2020-10-01,"Darebin",91.8398540145985,"melbourne","Victoria"
"158",2020-10-01,"Frankston",119.440860927152,"melbourne","Victoria"
"159",2020-10-01,"Glen Eira",96.5359191919192,"melbourne","Victoria"
"160",2020-10-01,"Greater Dandenong",93.2891082802548,"melbourne","Victoria"
"161",2020-10-01,"Hobsons Bay",126.216507177033,"melbourne","Victoria"
"162",2020-10-01,"Hume",88.967875,"melbourne","Victoria"
"163",2020-10-01,"Kingston",116.337343173432,"melbourne","Victoria"
"164",2020-10-01,"Knox",101.101081081081,"melbourne","Victoria"
"165",2020-10-01,"Manningham",109.454478764479,"melbourne","Victoria"
"166",2020-10-01,"Maribyrnong",91.7612133891213,"melbourne","Victoria"
"167",2020-10-01,"Maroondah",114.979101123596,"melbourne","Victoria"
"168",2020-10-01,"Melbourne",117.369236245386,"melbourne","Victoria"
"169",2020-10-01,"Melton",89.4880952380952,"melbourne","Victoria"
"170",2020-10-01,"Monash",92.6221044045677,"melbourne","Victoria"
"171",2020-10-01,"Moonee Valley",93.1291401273885,"melbourne","Victoria"
"172",2020-10-01,"Moreland",92.6448484848485,"melbourne","Victoria"
"173",2020-10-01,"Nillumbik",136.397260273973,"melbourne","Victoria"
"174",2020-10-01,"Port Phillip",119.261510439805,"melbourne","Victoria"
"175",2020-10-01,"Stonnington",113.9272,"melbourne","Victoria"
"176",2020-10-01,"Whitehorse",93.8278245614035,"melbourne","Victoria"
"177",2020-10-01,"Whittlesea",74.3423870967742,"melbourne","Victoria"
"178",2020-10-01,"Wyndham",100.947094594595,"melbourne","Victoria"
"179",2020-10-01,"Yarra",117.324942837929,"melbourne","Victoria"
"180",2020-10-01,"Yarra Ranges",180.308126064736,"melbourne","Victoria"
"181",2020-11-01,"Banyule",91.2709359605911,"melbourne","Victoria"
