"","months","neighbourhood_cleansed","price","city","state"
"159",2020-10-01,"Camden",108.414807692308,"sydney","New South Wales"
"160",2020-10-01,"Campbelltown",104.785744680851,"sydney","New South Wales"
"161",2020-10-01,"Canada Bay",121.147229551451,"sydney","New South Wales"
"162",2020-10-01,"Canterbury",87.6959077809798,"sydney","New South Wales"
"163",2020-10-01,"City Of Kogarah",93.1668691588785,"sydney","New South Wales"
"164",2020-10-01,"Fairfield",79.9449397590361,"sydney","New South Wales"
"165",2020-10-01,"Holroyd",78.0620652173913,"sydney","New South Wales"
"166",2020-10-01,"Hornsby",104.805736040609,"sydney","New South Wales"
"167",2020-10-01,"Hunters Hill",166.90243902439,"sydney","New South Wales"
"168",2020-10-01,"Hurstville",90.5255789473684,"sydney","New South Wales"
"169",2020-10-01,"Ku-Ring-Gai",125.159710610932,"sydney","New South Wales"
"170",2020-10-01,"Lane Cove",115.891072796935,"sydney","New South Wales"
"171",2020-10-01,"Leichhardt",153.24628238342,"sydney","New South Wales"
"172",2020-10-01,"Liverpool",104.740158730159,"sydney","New South Wales"
"173",2020-10-01,"Manly",174.182423564504,"sydney","New South Wales"
"174",2020-10-01,"Marrickville",103.638499542543,"sydney","New South Wales"
"175",2020-10-01,"Mosman",168.787426900585,"sydney","New South Wales"
"176",2020-10-01,"North Sydney",140.58464532872,"sydney","New South Wales"
"177",2020-10-01,"Parramatta",97.2124812030075,"sydney","New South Wales"
"178",2020-10-01,"Penrith",116.088666666667,"sydney","New South Wales"
"179",2020-10-01,"Pittwater",204.354838187702,"sydney","New South Wales"
"180",2020-10-01,"Randwick",126.488963932107,"sydney","New South Wales"
"181",2020-10-01,"Rockdale",95.7121759259259,"sydney","New South Wales"
"182",2020-10-01,"Ryde",94.5975820379965,"sydney","New South Wales"
"183",2020-10-01,"Strathfield",88.3197354497354,"sydney","New South Wales"
"184",2020-10-01,"Sutherland Shire",143.564346846847,"sydney","New South Wales"
"185",2020-10-01,"Sydney",132.043733316702,"sydney","New South Wales"
"186",2020-10-01,"The Hills Shire",103.288633333333,"sydney","New South Wales"
"187",2020-10-01,"Warringah",157.20844789357,"sydney","New South Wales"
"188",2020-10-01,"Waverley",149.624052318668,"sydney","New South Wales"
"189",2020-10-01,"Willoughby",121.45723830735,"sydney","New South Wales"
"190",2020-10-01,"Woollahra",151.303903252711,"sydney","New South Wales"
"191",2020-11-01,"Ashfield",99.8690909090909,"sydney","New South Wales"
"192",2020-11-01,"Auburn",103.192200557103,"sydney","New South Wales"
"193",2020-11-01,"Bankstown",90.2489795918367,"sydney","New South Wales"
"194",2020-11-01,"Blacktown",75.0323741007194,"sydney","New South Wales"
"195",2020-11-01,"Botany Bay",96.1387959866221,"sydney","New South Wales"
"196",2020-11-01,"Burwood",86.7370517928287,"sydney","New South Wales"
"197",2020-11-01,"Camden",110.901960784314,"sydney","New South Wales"
"198",2020-11-01,"Campbelltown",105.645833333333,"sydney","New South Wales"
"199",2020-11-01,"Canada Bay",118.14406779661,"sydney","New South Wales"
"200",2020-11-01,"Canterbury",87.4349112426035,"sydney","New South Wales"
"201",2020-11-01,"City Of Kogarah",92.8666666666667,"sydney","New South Wales"
"202",2020-11-01,"Fairfield",77.5875,"sydney","New South Wales"
"203",2020-11-01,"Holroyd",78.02,"sydney","New South Wales"
"204",2020-11-01,"Hornsby",104.063324538259,"sydney","New South Wales"
"205",2020-11-01,"Hunters Hill",163.666666666667,"sydney","New South Wales"
"206",2020-11-01,"Hurstville",87.103825136612,"sydney","New South Wales"
"207",2020-11-01,"Ku-Ring-Gai",126.486928104575,"sydney","New South Wales"
"208",2020-11-01,"Lane Cove",113.277777777778,"sydney","New South Wales"
"209",2020-11-01,"Leichhardt",154.815546772069,"sydney","New South Wales"
"210",2020-11-01,"Liverpool",103.116279069767,"sydney","New South Wales"
"211",2020-11-01,"Manly",176.831029185868,"sydney","New South Wales"
"212",2020-11-01,"Marrickville",104.740306582507,"sydney","New South Wales"
"213",2020-11-01,"Mosman",170.497041420118,"sydney","New South Wales"
"214",2020-11-01,"North Sydney",142.156363636364,"sydney","New South Wales"
"215",2020-11-01,"Parramatta",99.6660412757974,"sydney","New South Wales"
"216",2020-11-01,"Penrith",116.612244897959,"sydney","New South Wales"
"217",2020-11-01,"Pittwater",208.035143769968,"sydney","New South Wales"
"218",2020-11-01,"Randwick",126.821893063584,"sydney","New South Wales"
"219",2020-11-01,"Rockdale",95.6555023923445,"sydney","New South Wales"
"220",2020-11-01,"Ryde",93.9405594405594,"sydney","New South Wales"
"221",2020-11-01,"Strathfield",83.1284916201117,"sydney","New South Wales"
"222",2020-11-01,"Sutherland Shire",144.22850678733,"sydney","New South Wales"
"223",2020-11-01,"Sydney",132.301192590713,"sydney","New South Wales"
"224",2020-11-01,"The Hills Shire",101.304794520548,"sydney","New South Wales"
"225",2020-11-01,"Warringah",156.90353460972,"sydney","New South Wales"
"226",2020-11-01,"Waverley",150.354861944778,"sydney","New South Wales"
"227",2020-11-01,"Willoughby",122.562358276644,"sydney","New South Wales"
"228",2020-11-01,"Woollahra",152.208126036484,"sydney","New South Wales"
"229",2020-12-01,"Ashfield",104.716475095785,"sydney","New South Wales"
"230",2020-12-01,"Auburn",114.994428969359,"sydney","New South Wales"
"231",2020-12-01,"Bankstown",93.2480620155039,"sydney","New South Wales"
"232",2020-12-01,"Blacktown",75.0251798561151,"sydney","New South Wales"
"233",2020-12-01,"Botany Bay",98.8692052980132,"sydney","New South Wales"
"234",2020-12-01,"Burwood",95.5823293172691,"sydney","New South Wales"
"235",2020-12-01,"Camden",108.22,"sydney","New South Wales"
"236",2020-12-01,"Campbelltown",110.126315789474,"sydney","New South Wales"
"237",2020-12-01,"Canada Bay",120.807262569832,"sydney","New South Wales"
"238",2020-12-01,"Canterbury",88.4545454545455,"sydney","New South Wales"
"239",2020-12-01,"City Of Kogarah",93.3,"sydney","New South Wales"
"240",2020-12-01,"Fairfield",84.4698795180723,"sydney","New South Wales"
"241",2020-12-01,"Holroyd",80.1553398058252,"sydney","New South Wales"
"242",2020-12-01,"Hornsby",113.106060606061,"sydney","New South Wales"
"243",2020-12-01,"Hunters Hill",158.175,"sydney","New South Wales"
"244",2020-12-01,"Hurstville",91.4689265536723,"sydney","New South Wales"
"245",2020-12-01,"Ku-Ring-Gai",127.93288590604,"sydney","New South Wales"
"246",2020-12-01,"Lane Cove",114.569105691057,"sydney","New South Wales"
"247",2020-12-01,"Leichhardt",158.93642384106,"sydney","New South Wales"
"248",2020-12-01,"Liverpool",108.389312977099,"sydney","New South Wales"
"249",2020-12-01,"Manly",184.085337470908,"sydney","New South Wales"
"250",2020-12-01,"Marrickville",105.928571428571,"sydney","New South Wales"
"251",2020-12-01,"Mosman",167.378205128205,"sydney","New South Wales"
"252",2020-12-01,"North Sydney",145.217351598174,"sydney","New South Wales"
"253",2020-12-01,"Parramatta",101.751445086705,"sydney","New South Wales"
"254",2020-12-01,"Penrith",116.389261744966,"sydney","New South Wales"
"255",2020-12-01,"Pittwater",211.817275747508,"sydney","New South Wales"
"256",2020-12-01,"Randwick",131.250606279322,"sydney","New South Wales"
"257",2020-12-01,"Rockdale",97.8783274021352,"sydney","New South Wales"
"258",2020-12-01,"Ryde",96.2155172413793,"sydney","New South Wales"
"259",2020-12-01,"Strathfield",86.6744186046512,"sydney","New South Wales"
"260",2020-12-01,"Sutherland Shire",151.429223744292,"sydney","New South Wales"
"261",2020-12-01,"Sydney",136.559520708518,"sydney","New South Wales"
"262",2020-12-01,"The Hills Shire",99.1418181818182,"sydney","New South Wales"
"263",2020-12-01,"Warringah",161.444526627219,"sydney","New South Wales"
"264",2020-12-01,"Waverley",155.312925170068,"sydney","New South Wales"
"265",2020-12-01,"Willoughby",127.217889908257,"sydney","New South Wales"
"266",2020-12-01,"Woollahra",156.370274914089,"sydney","New South Wales"
"267",2021-01-01,"Ashfield",104.125,"sydney","New South Wales"
"268",2021-01-01,"Auburn",111.295264623955,"sydney","New South Wales"
"269",2021-01-01,"Bankstown",92.1828793774319,"sydney","New South Wales"
"270",2021-01-01,"Blacktown",73.6920289855072,"sydney","New South Wales"
"271",2021-01-01,"Botany Bay",100.346972176759,"sydney","New South Wales"
"272",2021-01-01,"Burwood",94.2217741935484,"sydney","New South Wales"
"273",2021-01-01,"Camden",115.098039215686,"sydney","New South Wales"
"274",2021-01-01,"Campbelltown",114.649484536082,"sydney","New South Wales"
"275",2021-01-01,"Canada Bay",118.980662983425,"sydney","New South Wales"
"276",2021-01-01,"Canterbury",87.8993902439024,"sydney","New South Wales"
"277",2021-01-01,"City Of Kogarah",93.6142857142857,"sydney","New South Wales"
"278",2021-01-01,"Fairfield",85.5125,"sydney","New South Wales"
"279",2021-01-01,"Holroyd",81.6105263157895,"sydney","New South Wales"
"280",2021-01-01,"Hornsby",112.163265306122,"sydney","New South Wales"
"281",2021-01-01,"Hunters Hill",160.9,"sydney","New South Wales"
"282",2021-01-01,"Hurstville",90.375,"sydney","New South Wales"
"283",2021-01-01,"Ku-Ring-Gai",127.265306122449,"sydney","New South Wales"
"284",2021-01-01,"Lane Cove",114.767346938776,"sydney","New South Wales"
"285",2021-01-01,"Leichhardt",158.625,"sydney","New South Wales"
"286",2021-01-01,"Liverpool",106.202898550725,"sydney","New South Wales"
"287",2021-01-01,"Manly",182.724592707525,"sydney","New South Wales"
"288",2021-01-01,"Marrickville",104.572483841182,"sydney","New South Wales"
"289",2021-01-01,"Mosman",166.96875,"sydney","New South Wales"
"290",2021-01-01,"North Sydney",142.330889092576,"sydney","New South Wales"
"291",2021-01-01,"Parramatta",102.413407821229,"sydney","New South Wales"
"292",2021-01-01,"Penrith",127.006289308176,"sydney","New South Wales"
"293",2021-01-01,"Pittwater",212.831946755408,"sydney","New South Wales"
"294",2021-01-01,"Randwick",130.122206200433,"sydney","New South Wales"
"295",2021-01-01,"Rockdale",99.346016646849,"sydney","New South Wales"
"296",2021-01-01,"Ryde",94.6535836177474,"sydney","New South Wales"
"297",2021-01-01,"Strathfield",85.7225433526011,"sydney","New South Wales"
"298",2021-01-01,"Sutherland Shire",148.354545454545,"sydney","New South Wales"
"299",2021-01-01,"Sydney",135.023445595855,"sydney","New South Wales"
"300",2021-01-01,"The Hills Shire",99.8949275362319,"sydney","New South Wales"
"301",2021-01-01,"Warringah",159.809274495138,"sydney","New South Wales"
"302",2021-01-01,"Waverley",153.947775628627,"sydney","New South Wales"
"303",2021-01-01,"Willoughby",123.864559819413,"sydney","New South Wales"
"304",2021-01-01,"Woollahra",154.521440823328,"sydney","New South Wales"
"305",2021-02-01,"Ashfield",102.892,"sydney","New South Wales"
"306",2021-02-01,"Auburn",112.010840108401,"sydney","New South Wales"
"307",2021-02-01,"Bankstown",90.7411764705882,"sydney","New South Wales"
"308",2021-02-01,"Blacktown",74.9814126394052,"sydney","New South Wales"
"309",2021-02-01,"Botany Bay",102.085667215815,"sydney","New South Wales"
"310",2021-02-01,"Burwood",90.5418502202643,"sydney","New South Wales"
"311",2021-02-01,"Camden",113.7,"sydney","New South Wales"
"312",2021-02-01,"Campbelltown",117.245098039216,"sydney","New South Wales"
"313",2021-02-01,"Canada Bay",120.232044198895,"sydney","New South Wales"
"314",2021-02-01,"Canterbury",89.1575757575758,"sydney","New South Wales"
"315",2021-02-01,"City Of Kogarah",90.7342995169082,"sydney","New South Wales"
"316",2021-02-01,"Fairfield",86.8809523809524,"sydney","New South Wales"
"317",2021-02-01,"Holroyd",82.5106382978723,"sydney","New South Wales"
"318",2021-02-01,"Hornsby",108.380208333333,"sydney","New South Wales"
"319",2021-02-01,"Hunters Hill",153.974358974359,"sydney","New South Wales"
"320",2021-02-01,"Hurstville",90.2824858757062,"sydney","New South Wales"
"321",2021-02-01,"Ku-Ring-Gai",126.094405594406,"sydney","New South Wales"
"322",2021-02-01,"Lane Cove",113.379166666667,"sydney","New South Wales"
"323",2021-02-01,"Leichhardt",158.187584345479,"sydney","New South Wales"
"324",2021-02-01,"Liverpool",107.507462686567,"sydney","New South Wales"
"325",2021-02-01,"Manly",179.708527131783,"sydney","New South Wales"
"326",2021-02-01,"Marrickville",105.322253000923,"sydney","New South Wales"
"327",2021-02-01,"Mosman",172.395136778115,"sydney","New South Wales"
"328",2021-02-01,"North Sydney",143.436062557498,"sydney","New South Wales"
"329",2021-02-01,"Parramatta",100.163227016886,"sydney","New South Wales"
"330",2021-02-01,"Penrith",129.391025641026,"sydney","New South Wales"
"331",2021-02-01,"Pittwater",212.599025974026,"sydney","New South Wales"
"332",2021-02-01,"Randwick",128.820384889522,"sydney","New South Wales"
"333",2021-02-01,"Rockdale",97.1414752116082,"sydney","New South Wales"
"334",2021-02-01,"Ryde",96.4415807560137,"sydney","New South Wales"
"335",2021-02-01,"Strathfield",85.7151162790698,"sydney","New South Wales"
"336",2021-02-01,"Sutherland Shire",146.359908883827,"sydney","New South Wales"
"337",2021-02-01,"Sydney",135.653946340193,"sydney","New South Wales"
"338",2021-02-01,"The Hills Shire",102.601449275362,"sydney","New South Wales"
"339",2021-02-01,"Warringah",160.460352422907,"sydney","New South Wales"
"340",2021-02-01,"Waverley",153.568021416403,"sydney","New South Wales"
"341",2021-02-01,"Willoughby",124.05311778291,"sydney","New South Wales"
"342",2021-02-01,"Woollahra",155.441680960549,"sydney","New South Wales"
"343",2021-03-01,"Ashfield",104.504132231405,"sydney","New South Wales"
"344",2021-03-01,"Auburn",111.568783068783,"sydney","New South Wales"
"345",2021-03-01,"Bankstown",91.8735177865613,"sydney","New South Wales"
"346",2021-03-01,"Blacktown",78.2142857142857,"sydney","New South Wales"
"347",2021-03-01,"Botany Bay",103.191850594228,"sydney","New South Wales"
"348",2021-03-01,"Burwood",91.6238532110092,"sydney","New South Wales"
"349",2021-03-01,"Camden",114.714285714286,"sydney","New South Wales"
"350",2021-03-01,"Campbelltown",110.742574257426,"sydney","New South Wales"
"351",2021-03-01,"Canada Bay",120.682451253482,"sydney","New South Wales"
"352",2021-03-01,"Canterbury",90.4135802469136,"sydney","New South Wales"
"353",2021-03-01,"City Of Kogarah",90.51,"sydney","New South Wales"
"354",2021-03-01,"Fairfield",83.3294117647059,"sydney","New South Wales"
"355",2021-03-01,"Holroyd",83.4838709677419,"sydney","New South Wales"
"356",2021-03-01,"Hornsby",108.089005235602,"sydney","New South Wales"
"357",2021-03-01,"Hunters Hill",157.052631578947,"sydney","New South Wales"
"358",2021-03-01,"Hurstville",91.2555555555556,"sydney","New South Wales"
"359",2021-03-01,"Ku-Ring-Gai",126.313588850174,"sydney","New South Wales"
"360",2021-03-01,"Lane Cove",113.3375,"sydney","New South Wales"
"361",2021-03-01,"Leichhardt",157.112328767123,"sydney","New South Wales"
"362",2021-03-01,"Liverpool",113.684210526316,"sydney","New South Wales"
"363",2021-03-01,"Manly",179.27358490566,"sydney","New South Wales"
"364",2021-03-01,"Marrickville",105.638554216867,"sydney","New South Wales"
"365",2021-03-01,"Mosman",170.171875,"sydney","New South Wales"
"366",2021-03-01,"North Sydney",142.404651162791,"sydney","New South Wales"
"367",2021-03-01,"Parramatta",100.514506769826,"sydney","New South Wales"
"368",2021-03-01,"Penrith",126.388157894737,"sydney","New South Wales"
"369",2021-03-01,"Pittwater",211.008291873964,"sydney","New South Wales"
"370",2021-03-01,"Randwick",128.837301587302,"sydney","New South Wales"
"371",2021-03-01,"Rockdale",97.5649509803922,"sydney","New South Wales"
"372",2021-03-01,"Ryde",96.1646447140381,"sydney","New South Wales"
"373",2021-03-01,"Strathfield",86.5029239766082,"sydney","New South Wales"
"374",2021-03-01,"Sutherland Shire",146.336363636364,"sydney","New South Wales"
"375",2021-03-01,"Sydney",136.018925357332,"sydney","New South Wales"
"376",2021-03-01,"The Hills Shire",101.940520446097,"sydney","New South Wales"
"377",2021-03-01,"Warringah",159.732050333087,"sydney","New South Wales"
"378",2021-03-01,"Waverley",153.638015717092,"sydney","New South Wales"
"379",2021-03-01,"Willoughby",123.960648148148,"sydney","New South Wales"
"380",2021-03-01,"Woollahra",153.3856152513,"sydney","New South Wales"
"381",2021-04-01,"Ashfield",106.91393442623,"sydney","New South Wales"
"382",2021-04-01,"Auburn",116.814606741573,"sydney","New South Wales"
"383",2021-04-01,"Bankstown",87.9678714859438,"sydney","New South Wales"
